1.110889781573665641e+04
1.111048348394437926e+04
1.110794167244380515e+04
1.111039606336882571e+04
1.114685850325543470e+04
1.110916050981568515e+04
1.102292318311567215e+04
1.111048348394437926e+04
1.111039606336882571e+04
1.110672678236342290e+04
1.120962870013916654e+04
1.120947284578706240e+04
1.123557442698056911e+04
1.121314760259373179e+04
1.119428890778250934e+04
1.124909566041167272e+04
1.123730787857989344e+04
1.119239904478249809e+04
1.120836074297907544e+04
1.120947284578706240e+04
1.132852272681203976e+04
1.123181022906706494e+04
1.133579885938806910e+04
1.117837911442565201e+04
1.135781125358827558e+04
1.132852272681203976e+04
1.121200445966466941e+04
1.132852272681203976e+04
1.124103518913775952e+04
1.133579885938807092e+04
1.118735005156677653e+04
1.123339534417589311e+04
1.118188567895187589e+04
1.118966422489195611e+04
1.118188567895187589e+04
1.118763510004411000e+04
1.119088636072197005e+04
1.126052098159335037e+04
1.118763510004411000e+04
1.123339534417589311e+04
1.126686723724311014e+04
1.120956796600864072e+04
1.125862738334238566e+04
1.125862738334238747e+04
1.127024058802766922e+04
1.129102428508016055e+04
1.124141828451663969e+04
1.129102428508016055e+04
1.126686723724311014e+04
1.125862738334238566e+04
1.130953702727100062e+04
1.119307409681725949e+04
1.120432692213951486e+04
1.120529506017338645e+04
1.120301858592429016e+04
1.120432692213951486e+04
1.120529506017338645e+04
1.120432692213951486e+04
1.121433985582354762e+04
1.120301858592429016e+04
1.131345016768338064e+04
1.125872496448664970e+04
1.131440455115820623e+04
1.126839652112292606e+04
1.131345016768338064e+04
1.129026428731698434e+04
1.131329299151875603e+04
1.126839652112292606e+04
1.131345016768338064e+04
1.129727899693080326e+04
1.111033746953809896e+04
1.111004520625133955e+04
1.108426084022329633e+04
1.111331911473549189e+04
1.111331911473549189e+04
1.106040020477819417e+04
1.111331911473549189e+04
1.111033746953809896e+04
1.118224159945359315e+04
1.118319575245901615e+04
1.118238633900725836e+04
1.117201501346176155e+04
1.115715936754657014e+04
1.122867029700777130e+04
1.118612685308570144e+04
1.122867029700777130e+04
1.116213458838581573e+04
1.124599566398547540e+04
1.118412099400278385e+04
1.120143439045333071e+04
1.127239423624035771e+04
1.127352849854275701e+04
1.111618260482679216e+04
1.127340255788335708e+04
1.127352849854275701e+04
1.127352849854275701e+04
1.127459948405895557e+04
1.112926892928398593e+04
1.127352849854275701e+04
1.127352849854275701e+04
1.127195367119111870e+04
1.138156447242298964e+04
1.127304917219943673e+04
1.127240518807184344e+04
1.138156447242298964e+04
1.127760324117049822e+04
1.131886298281761628e+04
1.140369282404717160e+04
1.142946817357871259e+04
1.140597119183588256e+04
1.127959599198554679e+04
1.122129602830817385e+04
1.122946769512086939e+04
1.127649439735463784e+04
1.122959512637132684e+04
1.126532065559143302e+04
1.121936986869913926e+04
1.126532065559143302e+04
1.120429804083391718e+04
1.123085545686099067e+04
1.129660880598409312e+04
1.138541994694084860e+04
1.139855218918704486e+04
1.129660880598409312e+04
1.170346052779453203e+04
1.137857643194866250e+04
1.132393909928726316e+04
1.138481262626888201e+04
1.126539796555407520e+04
1.138731413581862580e+04
1.127461034922891849e+04
1.128949690304734759e+04
1.128212612281516158e+04
1.126386126094664178e+04
1.125006974753051509e+04
1.127940290175332302e+04
