1.510000000000000000e+02,2.992669629211604132e+01
1.510000000000000000e+02,2.178026442914267946e+01
1.510000000000000000e+02,2.170221726288096065e+01
8.700000000000000000e+01,2.938084329860324928e+01
8.700000000000000000e+01,3.513260893169492505e+01
8.700000000000000000e+01,2.425417810134515761e+01
8.700000000000000000e+01,4.727230637899529597e+01
1.210000000000000000e+02,2.719838524428007531e+01
1.730000000000000000e+02,2.354638949186424668e+01
1.730000000000000000e+02,2.310675616273006838e+01
1.730000000000000000e+02,2.546959366998887120e+01
7.000000000000000000e+01,2.297865947608933368e+01
7.000000000000000000e+01,2.437515720376423189e+01
1.110000000000000000e+02,2.700093045421133908e+01
1.110000000000000000e+02,2.402054915469376439e+01
4.400000000000000000e+01,2.212495209448993094e+01
4.500000000000000000e+01,3.174467908968668084e+01
4.500000000000000000e+01,2.337293711094980253e+01
4.500000000000000000e+01,2.377162075865627955e+01
4.500000000000000000e+01,2.142733381887586219e+01
4.400000000000000000e+01,2.851196074046926654e+01
4.400000000000000000e+01,3.840036966451998524e+01
1.680000000000000000e+02,3.746391520022683608e+01
1.680000000000000000e+02,3.238523315875144704e+01
1.680000000000000000e+02,3.380843867778332168e+01
1.680000000000000000e+02,3.747700425187755258e+01
1.910000000000000000e+02,4.163539283026772608e+01
1.710000000000000000e+02,2.556338219892996122e+01
1.710000000000000000e+02,2.923154231860307917e+01
1.710000000000000000e+02,3.354759948813371295e+01
1.880000000000000000e+02,2.365294086894772718e+01
1.880000000000000000e+02,2.027749893474798171e+01
6.800000000000000000e+01,3.633641676281352773e+01
6.800000000000000000e+01,3.078471054673310192e+01
1.710000000000000000e+02,3.234194583162047110e+01
1.270000000000000000e+02,2.381132088675866854e+01
1.270000000000000000e+02,2.974136297608894708e+01
1.270000000000000000e+02,4.308643894281614450e+01
9.200000000000000000e+01,2.518487717207430521e+01
9.200000000000000000e+01,2.174657658701404017e+01
9.400000000000000000e+01,3.921653128904002727e+01
9.400000000000000000e+01,3.714353133121898054e+01
1.020000000000000000e+02,3.704618879434028855e+01
9.400000000000000000e+01,2.779654031477795684e+01
1.020000000000000000e+02,3.078471054673310192e+01
1.020000000000000000e+02,3.113329147434187405e+01
5.000000000000000000e+00,5.855658238506386226e+01
5.000000000000000000e+00,2.110845454003221988e+01
5.000000000000000000e+00,3.089399503986280848e+01
5.000000000000000000e+00,2.710903342824494544e+01
5.000000000000000000e+00,4.787775137119447777e+01
1.480000000000000000e+02,3.719964624374981099e+01
8.100000000000000000e+01,2.387627262690150332e+01
8.100000000000000000e+01,2.240338492245979296e+01
1.480000000000000000e+02,3.491629390329732985e+01
1.480000000000000000e+02,2.194952418135504146e+01
2.050000000000000000e+02,4.903432791789430922e+01
1.430000000000000000e+02,2.308047758258996396e+01
1.830000000000000000e+02,4.336883705500419950e+01
1.830000000000000000e+02,2.064153810489840524e+01
1.370000000000000000e+02,4.545980153772593724e+01
1.370000000000000000e+02,3.237581512262215000e+01
3.400000000000000000e+01,2.971019575633096110e+01
1.070000000000000000e+02,2.866740622219646895e+01
1.070000000000000000e+02,3.174605144275610868e+01
9.600000000000000000e+01,3.038377503768164800e+01
6.100000000000000000e+01,3.064244987850076996e+01
6.100000000000000000e+01,2.060364327917753968e+01
6.100000000000000000e+01,2.833175084838294211e+01
6.100000000000000000e+01,2.168517840806223873e+01
1.490000000000000000e+02,4.613137717650966607e+01
1.490000000000000000e+02,2.358570325215135810e+01
6.100000000000000000e+01,4.604888149916796181e+01
1.220000000000000000e+02,2.062416739355657924e+01
1.220000000000000000e+02,4.677847420545952417e+01
6.100000000000000000e+01,4.872955329869595431e+01
1.300000000000000000e+02,2.822885820816326685e+01
1.300000000000000000e+02,3.382739050866786101e+01
1.370000000000000000e+02,2.553286976001355768e+01
1.370000000000000000e+02,4.244932278331478415e+01
1.490000000000000000e+02,2.886553949265405450e+01
1.490000000000000000e+02,2.255016895839578339e+01
1.220000000000000000e+02,2.101792427596900481e+01
1.220000000000000000e+02,2.806409315206435551e+01
1.300000000000000000e+02,2.667057554585979062e+01
1.300000000000000000e+02,4.470681424175393204e+01
1.830000000000000000e+02,3.909019036962420302e+01
1.830000000000000000e+02,2.137752364504792624e+01
1.280000000000000000e+02,2.782019741451295047e+01
1.570000000000000000e+02,2.364146908483608556e+01
1.570000000000000000e+02,2.195336559542580090e+01
6.700000000000000000e+01,2.512748099651031453e+01
6.700000000000000000e+01,2.476525701646007249e+01
1.570000000000000000e+02,5.327747691949006992e+01
1.280000000000000000e+02,4.138655898867177996e+01
1.280000000000000000e+02,2.156129722108031643e+01
1.280000000000000000e+02,4.075134987198219250e+01
1.360000000000000000e+02,2.287419016905773361e+01
1.360000000000000000e+02,3.055917190759994284e+01
1.610000000000000000e+02,2.123734538749640421e+01
1.480000000000000000e+02,2.667749248058148126e+01
1.480000000000000000e+02,2.667749248058148126e+01
1.630000000000000000e+02,3.154972370191027764e+01
1.630000000000000000e+02,2.284960981014486237e+01
1.630000000000000000e+02,2.788187698140020387e+01
1.630000000000000000e+02,2.392012547756053209e+01
1.230000000000000000e+02,2.017241632706314292e+01
7.900000000000000000e+01,2.031759377561077073e+01
2.600000000000000000e+01,2.220449796228808736e+01
2.600000000000000000e+01,2.465062888173526900e+01
2.600000000000000000e+01,2.133670935207233299e+01
4.900000000000000000e+01,3.374294918491119688e+01
4.900000000000000000e+01,2.512748099651031453e+01
4.900000000000000000e+01,2.472651088353752513e+01
6.800000000000000000e+01,2.633432979638308424e+01
6.000000000000000000e+01,2.564286444932581688e+01
6.000000000000000000e+01,2.608989564942174511e+01
6.800000000000000000e+01,3.128925160266693339e+01
1.590000000000000000e+02,2.308242346352555430e+01
1.650000000000000000e+02,2.090979252793340137e+01
1.130000000000000000e+02,2.333171727993375555e+01
1.130000000000000000e+02,2.030740500340040455e+01
1.170000000000000000e+02,2.004238243070132697e+01
1.130000000000000000e+02,4.208450959577556461e+01
1.170000000000000000e+02,4.161260385774298243e+01
7.300000000000000000e+01,4.059105475635304572e+01
7.300000000000000000e+01,2.410886023167385517e+01
1.170000000000000000e+02,2.053702239799198281e+01
7.300000000000000000e+01,2.110349953139005308e+01
7.300000000000000000e+01,4.038050484332117662e+01
1.310000000000000000e+02,2.555100600915351094e+01
1.310000000000000000e+02,2.633432979638308424e+01
1.120000000000000000e+02,2.110845454003221988e+01
1.470000000000000000e+02,2.018010950456706709e+01
1.190000000000000000e+02,3.995825852091400066e+01
1.190000000000000000e+02,4.427878795566879688e+01
1.670000000000000000e+02,4.395905364390657866e+01
1.670000000000000000e+02,2.280902735058863229e+01
1.670000000000000000e+02,2.216343952346413460e+01
1.050000000000000000e+02,3.185415627741027933e+01
1.050000000000000000e+02,2.689133574105601809e+01
1.670000000000000000e+02,2.308047758258996396e+01
1.920000000000000000e+02,2.556970636430647303e+01
1.920000000000000000e+02,2.912383452106007198e+01
1.920000000000000000e+02,2.912383452106007198e+01
1.840000000000000000e+02,3.242055131604504936e+01
1.840000000000000000e+02,3.242055131604504936e+01
7.500000000000000000e+01,3.371394337044932854e+01
7.500000000000000000e+01,3.094599675164616670e+01
1.640000000000000000e+02,2.340422175872888744e+01
1.250000000000000000e+02,2.277146545589660676e+01
1.250000000000000000e+02,3.558438851900751843e+01
1.250000000000000000e+02,5.664185119999955731e+01
1.820000000000000000e+02,4.138655898867177996e+01
1.820000000000000000e+02,3.042823914018256914e+01
1.820000000000000000e+02,4.478646910232556877e+01
1.820000000000000000e+02,2.565601477004252828e+01
1.820000000000000000e+02,4.061937958857222952e+01
1.820000000000000000e+02,5.073465914358683904e+01
4.200000000000000000e+01,2.600652897066707681e+01
1.930000000000000000e+02,2.533444757020992810e+01
1.930000000000000000e+02,2.503001649349383229e+01
7.100000000000000000e+01,4.505616077951808762e+01
7.100000000000000000e+01,2.160579934935952551e+01
7.100000000000000000e+01,4.668230187217866956e+01
7.100000000000000000e+01,2.472651088353752513e+01
1.070000000000000000e+02,3.814181230225921837e+01
1.070000000000000000e+02,4.646033798954579908e+01
2.000000000000000000e+02,3.497919888761099827e+01
2.000000000000000000e+02,3.622729062523630006e+01
2.000000000000000000e+02,2.027749893474798171e+01
1.010000000000000000e+02,2.056693650674666429e+01
1.010000000000000000e+02,2.062416739355657924e+01
1.010000000000000000e+02,2.349269886925239348e+01
1.010000000000000000e+02,2.178026442914267946e+01
4.200000000000000000e+01,2.047718808720733819e+01
4.200000000000000000e+01,4.102350636491107139e+01
1.900000000000000000e+02,3.062177852338791695e+01
1.900000000000000000e+02,3.299795767827016846e+01
7.800000000000000000e+01,2.864092067133331554e+01
1.010000000000000000e+02,4.868767662416829722e+01
1.400000000000000000e+02,3.391135792282172901e+01
7.800000000000000000e+01,2.110201930663619407e+01
7.800000000000000000e+01,2.584958955558067117e+01
1.080000000000000000e+02,2.549312687268376365e+01
1.400000000000000000e+02,3.816807402497644119e+01
1.400000000000000000e+02,3.629833677343464160e+01
6.700000000000000000e+01,3.657453791235854368e+01
6.700000000000000000e+01,2.231991200656522167e+01
6.700000000000000000e+01,2.465490562520903950e+01
6.700000000000000000e+01,4.804739021516793684e+01
1.350000000000000000e+02,2.600061164219685139e+01
1.350000000000000000e+02,2.556338219892996122e+01
1.350000000000000000e+02,2.210795769232360186e+01
1.080000000000000000e+02,3.684659615387266740e+01
1.080000000000000000e+02,2.608989564942174511e+01
1.080000000000000000e+02,2.365294086894772718e+01
1.080000000000000000e+02,5.551241876868246550e+01
1.080000000000000000e+02,2.482947791667023196e+01
1.080000000000000000e+02,6.219314693892334844e+01
6.000000000000000000e+00,2.904569325769451638e+01
6.000000000000000000e+00,5.201305794133415361e+01
1.350000000000000000e+02,2.936238354863187183e+01
1.230000000000000000e+02,5.023890351055151626e+01
6.000000000000000000e+00,2.267070323890263595e+01
6.000000000000000000e+00,6.144676952489385258e+01
6.000000000000000000e+00,5.401905770880918567e+01
1.240000000000000000e+02,6.045451357191760877e+01
1.240000000000000000e+02,2.633978765003863742e+01
1.650000000000000000e+02,3.348326179427844096e+01
1.650000000000000000e+02,4.011396448400920889e+01
1.240000000000000000e+02,3.282593031285851026e+01
